Well_ID,Well_Name,Field_Location,Date,Oil_Production_BBL,Gas_Production_MSCF,Water_Cut_Percentage,Downtime_Hours,Equipment_Status
WELL_004,Delta-D-04,Niger Delta Offshore,4/8/2024,2649,10449,13.98,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,4/9/2024,2685,10421,14.01,3,Active
WELL_004,Delta-D-04,Niger Delta Offshore,4/10/2024,2674,10428,14.05,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,4/11/2024,2639,10407,14.06,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,4/12/2024,2657,10375,14.1,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,4/13/2024,1836,7291,14.14,8,Maintenance
WELL_004,Delta-D-04,Niger Delta Onshore,4/14/2024,2614,10495,14.16,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,4/15/2024,2613,10535,14.18,2,Active
WELL_004,Delta-D-04,Niger Delta Offshore,4/16/2024,2608,10423,14.2,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,4/17/2024,2658,10527,14.25,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,4/18/2024,2653,10411,14.28,1,Active
WELL_004,Delta-D-04,Niger Delta Offshore,4/19/2024,2671,10427,14.31,2,Active
WELL_004,Delta-D-04,Niger Delta Offshore,4/20/2024,2639,10395,14.32,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,4/21/2024,1847,7290,14.36,7,Maintenance
WELL_004,Delta-D-04,Niger Delta Offshore,4/22/2024,2648,10410,14.38,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,4/23/2024,2636,10398,14.42,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,4/24/2024,1859,7135,14.44,8,Maintenance
WELL_004,Delta-D-04,Niger Delta Offshore,4/25/2024,1784,7318,14.46,8,Maintenance
WELL_004,Delta-D-04,Niger Delta Offshore,4/26/2024,2670,10424,14.49,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,4/27/2024,2652,10374,14.5,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,4/28/2024,2643,10435,14.53,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,4/29/2024,1796,7137,14.55,7,Maintenance
WELL_004,Delta-D-04,Niger Delta Onshore,4/30/2024,1767,7138,14.58,5,Maintenance
WELL_004,Delta-D-04,Niger Delta Offshore,5/1/2024,2612,10464,14.6,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,5/2/2024,2648,10453,14.65,3,Active
WELL_004,Delta-D-04,Niger Delta Offshore,5/3/2024,2661,10476,14.69,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,5/4/2024,2591,10403,14.72,3,Active
WELL_004,Delta-D-04,Niger Delta Offshore,5/5/2024,2593,10491,14.74,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,5/6/2024,2664,10324,14.79,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,5/7/2024,2629,10487,14.8,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,5/8/2024,2592,10296,14.81,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,5/9/2024,1857,7244,14.84,8,Maintenance
WELL_004,Delta-D-04,Niger Delta Onshore,5/10/2024,2610,10421,14.86,3,Active
WELL_004,Delta-D-04,Niger Delta Offshore,5/11/2024,2592,10379,14.89,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,5/12/2024,1827,7253,14.91,6,Maintenance
WELL_004,Delta-D-04,Niger Delta Onshore,5/13/2024,2646,10308,14.94,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,5/14/2024,2638,10351,14.97,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,5/15/2024,1834,7188,15,5,Maintenance
WELL_004,Delta-D-04,Niger Delta Onshore,5/16/2024,2638,10403,15.01,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,5/17/2024,2657,10292,15.02,2,Active
WELL_004,Delta-D-04,Niger Delta Offshore,5/18/2024,2598,10340,15.03,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,5/19/2024,2662,10448,15.05,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,5/20/2024,52,973,15.1,21,Failed
WELL_004,Delta-D-04,Niger Delta Offshore,5/21/2024,2599,10404,15.11,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,5/22/2024,2606,10423,15.15,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,5/23/2024,2645,10317,15.19,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,5/24/2024,1838,7090,15.24,4,Maintenance
WELL_004,Delta-D-04,Niger Delta Offshore,5/25/2024,2589,10440,15.27,1,Active
WELL_004,Delta-D-04,Niger Delta Offshore,5/26/2024,1801,7125,15.28,9,Maintenance
WELL_004,Delta-D-04,Niger Delta Onshore,5/27/2024,2635,10327,15.31,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,5/28/2024,2619,10364,15.35,1,Active
WELL_004,Delta-D-04,Niger Delta Offshore,5/29/2024,2564,10288,15.36,1,Active
WELL_004,Delta-D-04,Niger Delta Offshore,5/30/2024,2657,10372,15.4,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,5/31/2024,1825,7150,15.43,9,Maintenance
WELL_004,Delta-D-04,Niger Delta Onshore,6/1/2024,2644,10365,15.47,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,6/2/2024,1753,7183,15.49,6,Maintenance
WELL_004,Delta-D-04,Niger Delta Onshore,6/3/2024,2583,10335,15.52,1,Active
WELL_004,Delta-D-04,Niger Delta Offshore,6/4/2024,2610,10425,15.54,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,6/5/2024,2569,10282,15.58,3,Active
WELL_004,Delta-D-04,Niger Delta Offshore,6/6/2024,1818,7065,15.61,5,Maintenance
WELL_004,Delta-D-04,Niger Delta Offshore,6/7/2024,2654,10392,15.63,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,6/8/2024,2646,10429,15.65,2,Active
WELL_004,Delta-D-04,Niger Delta Offshore,6/9/2024,2642,10408,15.67,1,Active
WELL_004,Delta-D-04,Niger Delta Offshore,6/10/2024,2570,10411,15.71,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,6/11/2024,1772,7196,15.75,7,Maintenance
WELL_004,Delta-D-04,Niger Delta Offshore,6/12/2024,2606,10400,15.77,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,6/13/2024,2590,10306,15.78,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,6/14/2024,2580,10401,15.82,2,Active
WELL_004,Delta-D-04,Niger Delta Offshore,6/15/2024,559,3180,15.86,16,Failed
WELL_004,Delta-D-04,Niger Delta Offshore,6/16/2024,1802,7090,15.89,6,Maintenance
WELL_004,Delta-D-04,Niger Delta Offshore,6/17/2024,2625,10325,15.92,2,Active
WELL_004,Delta-D-04,Niger Delta Offshore,6/18/2024,2637,10237,15.97,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,6/19/2024,2563,10254,15.98,1,Active
WELL_004,Delta-D-04,Niger Delta Offshore,6/20/2024,1797,7200,16,5,Maintenance
WELL_004,Delta-D-04,Niger Delta Onshore,6/21/2024,2598,10221,16.04,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,6/22/2024,710,625,16.07,23,Failed
WELL_004,Delta-D-04,Niger Delta Onshore,6/23/2024,2580,10394,16.11,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,6/24/2024,1722,7055,16.15,8,Maintenance
WELL_004,Delta-D-04,Niger Delta Offshore,6/25/2024,2621,10363,16.2,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,6/26/2024,2548,10336,16.22,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,6/27/2024,2624,10251,16.26,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,6/28/2024,2615,10321,16.29,1,Active
WELL_004,Delta-D-04,Niger Delta Offshore,6/29/2024,2635,10255,16.3,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,6/30/2024,2566,10338,16.31,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,7/1/2024,37,2072,16.33,10,Failed
WELL_004,Delta-D-04,Niger Delta Offshore,7/2/2024,1755,7147,16.37,8,Maintenance
WELL_004,Delta-D-04,Niger Delta Offshore,7/3/2024,2589,10248,16.39,2,Active
WELL_004,Delta-D-04,Niger Delta Offshore,7/4/2024,2598,10206,16.43,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,7/5/2024,658,315,16.45,10,Failed
WELL_004,Delta-D-04,Niger Delta Onshore,7/6/2024,2548,10365,16.48,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,7/7/2024,1770,7127,16.5,7,Maintenance
WELL_004,Delta-D-04,Niger Delta Offshore,7/8/2024,2610,10351,16.51,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,7/9/2024,2540,10319,16.52,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,7/10/2024,737,1088,16.55,23,Failed
WELL_004,Delta-D-04,Niger Delta Onshore,7/11/2024,2616,10228,16.57,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,7/12/2024,2587,10351,16.58,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,7/13/2024,2557,10344,16.6,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,7/14/2024,2529,10213,16.63,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,7/15/2024,2560,10341,16.67,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,7/16/2024,2553,10262,16.71,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,7/17/2024,2549,10192,16.74,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,7/18/2024,2606,10307,16.76,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,7/19/2024,665,2709,16.79,22,Failed
WELL_004,Delta-D-04,Niger Delta Offshore,7/20/2024,2564,10249,16.82,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,7/21/2024,2604,10336,16.86,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,7/22/2024,2520,10251,16.9,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,7/23/2024,2574,10224,16.91,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,7/24/2024,2536,10148,16.93,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,7/25/2024,2598,10200,16.96,1,Active
WELL_004,Delta-D-04,Niger Delta Offshore,7/26/2024,2548,10217,16.97,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,7/27/2024,2545,10311,17.01,3,Active
WELL_004,Delta-D-04,Niger Delta Offshore,7/28/2024,2593,10152,17.03,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,7/29/2024,2586,10181,17.06,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,7/30/2024,2581,10188,17.1,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,7/31/2024,2528,10294,17.13,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,8/1/2024,2531,10146,17.16,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,8/2/2024,2553,10283,17.2,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,8/3/2024,2537,10302,17.22,3,Active
WELL_004,Delta-D-04,Niger Delta Offshore,8/4/2024,2575,10193,17.25,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,8/5/2024,2542,10181,17.27,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,8/6/2024,1689,6986,17.29,4,Maintenance
WELL_004,Delta-D-04,Niger Delta Onshore,8/7/2024,2566,10235,17.33,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,8/8/2024,2538,10261,17.37,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,8/9/2024,2572,10130,17.42,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,8/10/2024,2602,10145,17.45,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,8/11/2024,2562,10300,17.48,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,8/12/2024,2550,10125,17.5,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,8/13/2024,2517,10198,17.53,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,8/14/2024,1719,7064,17.55,6,Maintenance
WELL_004,Delta-D-04,Niger Delta Onshore,8/15/2024,2530,10209,17.57,3,Active
WELL_004,Delta-D-04,Niger Delta Offshore,8/16/2024,1719,6976,17.6,5,Maintenance
WELL_004,Delta-D-04,Niger Delta Onshore,8/17/2024,2525,10180,17.64,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,8/18/2024,2566,10211,17.67,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,8/19/2024,492,1724,17.69,15,Failed
WELL_004,Delta-D-04,Niger Delta Offshore,8/20/2024,1682,6988,17.73,8,Maintenance
WELL_004,Delta-D-04,Niger Delta Onshore,8/21/2024,131,929,17.78,13,Failed
WELL_004,Delta-D-04,Niger Delta Offshore,8/22/2024,2519,10212,17.81,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,8/23/2024,1706,7085,17.85,4,Maintenance
WELL_004,Delta-D-04,Niger Delta Onshore,8/24/2024,2582,10166,17.88,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,8/25/2024,2556,10150,17.9,3,Active
WELL_004,Delta-D-04,Niger Delta Offshore,8/26/2024,2541,10091,17.93,1,Active
WELL_004,Delta-D-04,Niger Delta Offshore,8/27/2024,1767,7029,17.98,5,Maintenance
WELL_004,Delta-D-04,Niger Delta Offshore,8/28/2024,2510,10218,18.02,2,Active
WELL_004,Delta-D-04,Niger Delta Offshore,8/29/2024,2552,10154,18.06,3,Active
WELL_004,Delta-D-04,Niger Delta Offshore,8/30/2024,1676,6896,18.08,8,Maintenance
WELL_004,Delta-D-04,Niger Delta Onshore,8/31/2024,1759,6939,18.11,7,Maintenance
WELL_004,Delta-D-04,Niger Delta Offshore,9/1/2024,2569,10194,18.12,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,9/2/2024,2549,10069,18.15,3,Active
WELL_004,Delta-D-04,Niger Delta Offshore,9/3/2024,2511,10232,18.17,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,9/4/2024,1762,6898,18.19,9,Maintenance
WELL_004,Delta-D-04,Niger Delta Offshore,9/5/2024,2494,10066,18.24,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,9/6/2024,2567,10072,18.28,3,Active
WELL_004,Delta-D-04,Niger Delta Offshore,9/7/2024,2561,10243,18.31,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,9/8/2024,2523,10129,18.35,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,9/9/2024,2501,10056,18.38,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,9/10/2024,2523,10053,18.4,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,9/11/2024,2553,10049,18.45,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,9/12/2024,2526,10123,18.49,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,9/13/2024,2501,10108,18.52,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,9/14/2024,2570,10070,18.56,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,9/15/2024,2554,10073,18.61,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,9/16/2024,2562,10193,18.63,2,Active
WELL_004,Delta-D-04,Niger Delta Offshore,9/17/2024,2489,10107,18.67,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,9/18/2024,695,1796,18.68,22,Failed
WELL_004,Delta-D-04,Niger Delta Onshore,9/19/2024,2557,10077,18.71,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,9/20/2024,2499,10064,18.74,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,9/21/2024,2515,10090,18.79,1,Active
WELL_004,Delta-D-04,Niger Delta Offshore,9/22/2024,2530,10172,18.82,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,9/23/2024,2509,10117,18.84,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,9/24/2024,2548,10135,18.86,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,9/25/2024,2516,10138,18.87,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,9/26/2024,1727,6829,18.91,4,Maintenance
WELL_004,Delta-D-04,Niger Delta Offshore,9/27/2024,2472,10080,18.93,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,9/28/2024,2483,10075,18.98,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,9/29/2024,2495,10054,19.02,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,9/30/2024,153,414,19.05,13,Failed
WELL_004,Delta-D-04,Niger Delta Onshore,10/1/2024,2464,10070,19.09,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,10/2/2024,2554,10031,19.13,2,Active
WELL_004,Delta-D-04,Niger Delta Offshore,10/3/2024,2500,10192,19.16,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,10/4/2024,1642,6837,19.19,6,Maintenance
WELL_004,Delta-D-04,Niger Delta Onshore,10/5/2024,2548,10159,19.21,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,10/6/2024,589,781,19.25,14,Failed
WELL_004,Delta-D-04,Niger Delta Onshore,10/7/2024,2511,10123,19.28,2,Active
WELL_004,Delta-D-04,Niger Delta Offshore,10/8/2024,1713,6853,19.3,8,Maintenance
WELL_004,Delta-D-04,Niger Delta Offshore,10/9/2024,2478,10014,19.34,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,10/10/2024,2505,10035,19.36,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,10/11/2024,2546,10177,19.38,1,Active
WELL_004,Delta-D-04,Niger Delta Offshore,10/12/2024,2508,10160,19.41,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,10/13/2024,2524,10116,19.45,2,Active
WELL_004,Delta-D-04,Niger Delta Offshore,10/14/2024,1716,6871,19.47,8,Maintenance
WELL_004,Delta-D-04,Niger Delta Offshore,10/15/2024,2494,10031,19.51,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,10/16/2024,449,792,19.52,11,Failed
WELL_004,Delta-D-04,Niger Delta Onshore,10/17/2024,2485,10047,19.56,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,10/18/2024,1661,6943,19.6,9,Maintenance
WELL_004,Delta-D-04,Niger Delta Onshore,10/19/2024,69,1361,19.62,11,Failed
WELL_004,Delta-D-04,Niger Delta Onshore,10/20/2024,2489,10153,19.66,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,10/21/2024,2467,10018,19.71,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,10/22/2024,2499,9990,19.75,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,10/23/2024,2479,10060,19.79,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,10/24/2024,2509,10155,19.81,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,10/25/2024,2482,9962,19.83,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,10/26/2024,1643,6758,19.86,8,Maintenance
WELL_004,Delta-D-04,Niger Delta Onshore,10/27/2024,2444,10042,19.9,3,Active
WELL_004,Delta-D-04,Niger Delta Offshore,10/28/2024,2495,10006,19.92,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,10/29/2024,2463,10144,19.97,2,Active
WELL_004,Delta-D-04,Niger Delta Offshore,10/30/2024,2469,10037,19.99,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,10/31/2024,2463,10064,20.01,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,11/1/2024,2526,9997,20.04,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,11/2/2024,2475,10128,20.05,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,11/3/2024,2533,10104,20.09,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,11/4/2024,2510,9970,20.11,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,11/5/2024,2481,10093,20.12,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,11/6/2024,2496,10106,20.15,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,11/7/2024,381,1741,20.18,10,Failed
WELL_004,Delta-D-04,Niger Delta Onshore,11/8/2024,2474,10057,20.22,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,11/9/2024,2484,10069,20.23,2,Active
WELL_004,Delta-D-04,Niger Delta Offshore,11/10/2024,2471,10058,20.27,1,Active
WELL_004,Delta-D-04,Niger Delta Offshore,11/11/2024,2495,10033,20.29,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,11/12/2024,2523,9999,20.31,2,Active
WELL_004,Delta-D-04,Niger Delta Offshore,11/13/2024,2519,9949,20.32,1,Active
WELL_004,Delta-D-04,Niger Delta Offshore,11/14/2024,2499,10050,20.36,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,11/15/2024,2465,9916,20.39,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,11/16/2024,2477,10061,20.43,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,11/17/2024,2435,9926,20.46,1,Active
WELL_004,Delta-D-04,Niger Delta Offshore,11/18/2024,2458,10051,20.48,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,11/19/2024,2484,10017,20.53,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,11/20/2024,1647,6742,20.57,7,Maintenance
WELL_004,Delta-D-04,Niger Delta Onshore,11/21/2024,532,3049,20.59,21,Failed
WELL_004,Delta-D-04,Niger Delta Offshore,11/22/2024,2464,10092,20.64,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,11/23/2024,2506,9989,20.67,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,11/24/2024,2485,9910,20.68,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,11/25/2024,2446,9919,20.7,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,11/26/2024,2514,9962,20.74,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,11/27/2024,2467,9970,20.76,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,11/28/2024,2455,10029,20.8,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,11/29/2024,2493,10019,20.82,3,Active
WELL_004,Delta-D-04,Niger Delta Offshore,11/30/2024,2474,10081,20.87,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,12/1/2024,2467,9986,20.89,1,Active
WELL_004,Delta-D-04,Niger Delta Offshore,12/2/2024,2457,10037,20.94,3,Active
WELL_004,Delta-D-04,Niger Delta Offshore,12/3/2024,769,2723,20.95,22,Failed
WELL_004,Delta-D-04,Niger Delta Offshore,12/4/2024,2448,10006,21,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,12/5/2024,2480,10044,21.01,3,Active
WELL_004,Delta-D-04,Niger Delta Offshore,12/6/2024,2448,9939,21.06,3,Active
WELL_004,Delta-D-04,Niger Delta Offshore,12/7/2024,2438,9898,21.08,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,12/8/2024,2460,10025,21.09,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,12/9/2024,2455,9986,21.12,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,12/10/2024,2459,9990,21.15,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,12/11/2024,2437,9925,21.2,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,12/12/2024,1638,6671,21.24,8,Maintenance
WELL_004,Delta-D-04,Niger Delta Onshore,12/13/2024,2479,9868,21.26,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,12/14/2024,335,1458,21.29,12,Failed
WELL_004,Delta-D-04,Niger Delta Onshore,12/15/2024,2431,9959,21.31,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,12/16/2024,278,815,21.36,18,Failed
WELL_004,Delta-D-04,Niger Delta Onshore,12/17/2024,2402,9927,21.38,2,Active
WELL_004,Delta-D-04,Niger Delta Offshore,12/18/2024,2471,10041,21.43,3,Active
WELL_004,Delta-D-04,Niger Delta Offshore,12/19/2024,2472,9868,21.47,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,12/20/2024,2449,9958,21.5,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,12/21/2024,2469,9912,21.54,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,12/22/2024,2489,10030,21.58,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,12/23/2024,2405,9992,21.63,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,12/24/2024,2420,9850,21.65,1,Active
WELL_004,Delta-D-04,Niger Delta Offshore,12/25/2024,2488,9868,21.67,2,Active
WELL_004,Delta-D-04,Niger Delta Onshore,12/26/2024,2476,9856,21.71,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,12/27/2024,2484,9830,21.74,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,12/28/2024,2477,9866,21.77,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,12/29/2024,2411,10009,21.78,2,Active
WELL_004,Delta-D-04,Niger Delta Offshore,12/30/2024,2406,9907,21.82,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,12/31/2024,2415,9887,21.85,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,1/1/2025,2486,9943,21.89,1,Active
WELL_004,Delta-D-04,Niger Delta Offshore,1/2/2025,726,2576,21.93,18,Failed
WELL_004,Delta-D-04,Niger Delta Onshore,1/3/2025,2422,9863,21.96,3,Active
WELL_004,Delta-D-04,Niger Delta Onshore,1/4/2025,2465,9881,21.98,1,Active
WELL_004,Delta-D-04,Niger Delta Offshore,1/5/2025,2478,9817,21.99,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,1/6/2025,73,1660,22.03,13,Failed
WELL_004,Delta-D-04,Niger Delta Offshore,1/7/2025,2473,9883,22.06,2,Active
WELL_004,Delta-D-04,Niger Delta Offshore,1/8/2025,454,1929,22.08,21,Failed
WELL_004,Delta-D-04,Niger Delta Offshore,1/9/2025,2431,9817,22.09,1,Active
WELL_004,Delta-D-04,Niger Delta Offshore,1/10/2025,621,277,22.12,10,Failed
WELL_004,Delta-D-04,Niger Delta Offshore,1/11/2025,2399,9943,22.15,3,Active
WELL_004,Delta-D-04,Niger Delta Offshore,1/12/2025,2464,9936,22.2,0,Active
WELL_004,Delta-D-04,Niger Delta Onshore,1/13/2025,2408,9968,22.22,3,Active
WELL_004,Delta-D-04,Niger Delta Offshore,1/14/2025,1656,6734,22.25,6,Maintenance
WELL_004,Delta-D-04,Niger Delta Onshore,1/15/2025,179,1023,22.27,14,Failed
WELL_004,Delta-D-04,Niger Delta Offshore,1/16/2025,2469,9939,22.29,0,Active
WELL_004,Delta-D-04,Niger Delta Offshore,1/17/2025,2436,9838,22.3,1,Active
WELL_004,Delta-D-04,Niger Delta Onshore,1/18/2025,453,2238,22.33,19,Failed
WELL_004,Delta-D-04,Niger Delta Offshore,1/19/2025,2432,9834,22.36,0,Active
